NM_UF,NM_MUNICIPIO,LONG,LAT
SANTA CATARINA,CORUPÁ,-49.226737,-26.43196632
SANTA CATARINA,CORREIA PINTO,-50.36376055,-27.58480834
SANTA CATARINA,CRICIÚMA,-49.36593956,-28.67357225
SANTA CATARINA,CUNHA PORÃ,-53.17384557,-26.89172708
SANTA CATARINA,CUNHATAÍ,-53.09329049,-26.9731397
SANTA CATARINA,CURITIBANOS,-50.58260104,-27.28298251
SANTA CATARINA,DESCANSO,-53.50462887,-26.81787022
SANTA CATARINA,DIONÍSIO CERQUEIRA,-53.63139512,-26.26648853
SANTA CATARINA,DONA EMMA,-49.71689775,-26.98630061
SANTA CATARINA,DOUTOR PEDRINHO,-49.47929336,-26.72046096
SANTA CATARINA,ENTRE RIOS,-52.56253397,-26.7236211
SANTA CATARINA,ERMO,-49.64340498,-28.98508179
SANTA CATARINA,ERVAL VELHO,-51.4434329,-27.27389548
SANTA CATARINA,FAXINAL DOS GUEDES,-52.2714154,-26.85978672
SANTA CATARINA,FLOR DO SERTÃO,-53.34489144,-26.77943233
SANTA CATARINA,FLORIANÓPOLIS,-48.54763738,-27.58779555
SANTA CATARINA,FORMOSA DO SUL,-52.79345003,-26.64852338
SANTA CATARINA,FORQUILHINHA,-49.46886105,-28.74241535
SANTA CATARINA,FRAIBURGO,-50.92507924,-27.02344696
SANTA CATARINA,FREI ROGÉRIO,-50.80640825,-27.1747515
SANTA CATARINA,GALVÃO,-52.68200208,-26.45547624
SANTA CATARINA,GAROPABA,-48.61255668,-28.02089593
SANTA CATARINA,GARUVA,-48.84984186,-26.02207551
SANTA CATARINA,GASPAR,-48.96770657,-26.91836851
SANTA CATARINA,GOVERNADOR CELSO RAMOS,-48.57816656,-27.31864591
SANTA CATARINA,GRÃO PARÁ,-49.21999604,-28.18398653
SANTA CATARINA,GRAVATAL,-49.03947026,-28.32913072
SANTA CATARINA,GUABIRUBA,-48.98356045,-27.06032524
SANTA CATARINA,GUARACIABA,-53.52208972,-26.60034757
SANTA CATARINA,GUARAMIRIM,-48.99210427,-26.47444513
SANTA CATARINA,GUARUJÁ DO SUL,-53.52544511,-26.3849206
SANTA CATARINA,GUATAMBÚ,-52.78384013,-27.13691087
SANTA CATARINA,HERVAL D'OESTE,-51.49621531,-27.17030318
SANTA CATARINA,IBIAM,-51.2394277,-27.18058348
SANTA CATARINA,IBICARÉ,-51.36845026,-27.09154902
SANTA CATARINA,IBIRAMA,-49.52202776,-27.05354088
SANTA CATARINA,IÇARA,-49.30082258,-28.70708401
SANTA CATARINA,ILHOTA,-48.82501401,-26.90462518
SANTA CATARINA,IMARUÍ,-48.81467172,-28.34384991
SANTA CATARINA,IMBITUBA,-48.6692842,-28.23995111
SANTA CATARINA,IMBUIA,-49.42772934,-27.49460425
SANTA CATARINA,INDAIAL,-49.24014046,-26.906256
SANTA CATARINA,IOMERÊ,-51.2406191,-27.00107805
SANTA CATARINA,IPIRA,-51.77085362,-27.40970885
SANTA CATARINA,IPORÃ DO OESTE,-53.53951188,-26.99601668
SANTA CATARINA,IPUAÇU,-52.45429691,-26.6325601
SANTA CATARINA,IPUMIRIM,-52.14054087,-27.06832636
SANTA CATARINA,IRACEMINHA,-53.27605779,-26.82406503
SANTA CATARINA,IRANI,-51.90410792,-27.01618669
SANTA CATARINA,IRATI,-52.89501136,-26.65722694
SANTA CATARINA,IRINEÓPOLIS,-50.80390005,-26.23661294
SANTA CATARINA,ITÁ,-52.32918252,-27.28177872
SANTA CATARINA,ITAIÓPOLIS,-49.9087562,-26.33712641
SANTA CATARINA,ITAJAÍ,-48.65702321,-26.90742624
SANTA CATARINA,ITAPEMA,-48.61739939,-27.09593788
SANTA CATARINA,ITAPIRANGA,-53.71480206,-27.17537509
SANTA CATARINA,ITAPOÁ,-48.60416761,-26.00604789
SANTA CATARINA,ITUPORANGA,-49.6034147,-27.41485849
SANTA CATARINA,JABORÁ,-51.74335384,-27.17285309
SANTA CATARINA,JACINTO MACHADO,-49.76176866,-29.00141861
SANTA CATARINA,JAGUARUNA,-49.04912899,-28.62496369
SANTA CATARINA,JARAGUÁ DO SUL,-49.07629882,-26.49048435
SANTA CATARINA,JARDINÓPOLIS,-52.85889926,-26.7205694
SANTA CATARINA,JOAÇABA,-51.50668973,-27.17394453
SANTA CATARINA,JOINVILLE,-48.84940914,-26.30451765
SANTA CATARINA,JOSÉ BOITEUX,-49.62380669,-26.95468262
SANTA CATARINA,JUPIÁ,-52.73438054,-26.39370282
SANTA CATARINA,LACERDÓPOLIS,-51.56286637,-27.26460009
SANTA CATARINA,LAGES,-50.33022242,-27.81725946
SANTA CATARINA,LAGUNA,-48.78138862,-28.48358595
SANTA CATARINA,LAJEADO GRANDE,-52.56603485,-26.86094235
SANTA CATARINA,LAURENTINO,-49.75526366,-27.2123881
SANTA CATARINA,LAURO MULLER,-49.39430727,-28.39358517
SANTA CATARINA,LEBON RÉGIS,-50.69182786,-26.92911401
SANTA CATARINA,LEOBERTO LEAL,-49.2894015,-27.50638952
SANTA CATARINA,LINDÓIA DO SUL,-52.08092264,-27.04746448
SANTA CATARINA,LONTRAS,-49.54482935,-27.15748656
SANTA CATARINA,LUIZ ALVES,-48.92604677,-26.72111079
SANTA CATARINA,LUZERNA,-51.46794604,-27.12989607
SANTA CATARINA,MACIEIRA,-51.37612198,-26.85521239
SANTA CATARINA,MAFRA,-49.80103753,-26.11522849
SANTA CATARINA,MAJOR GERCINO,-48.95335396,-27.41866041
SANTA CATARINA,MAJOR VIEIRA,-50.33298684,-26.35752654
SANTA CATARINA,MARACAJÁ,-49.45437632,-28.85031461
SANTA CATARINA,MARAVILHA,-53.17481882,-26.76162395
SANTA CATARINA,MAREMA,-52.62713541,-26.80042191
SANTA CATARINA,MASSARANDUBA,-48.98874466,-26.59545801
SANTA CATARINA,MATOS COSTA,-51.15745144,-26.47411544
SANTA CATARINA,MELEIRO,-49.62984936,-28.83244582
SANTA CATARINA,MIRIM DOCE,-50.06856371,-27.20120508
SANTA CATARINA,MODELO,-53.0535008,-26.77804208
SANTA CATARINA,MONDAÍ,-53.39868403,-27.10361169
SANTA CATARINA,MONTE CARLO,-50.97410468,-27.2176788
SANTA CATARINA,MONTE CASTELO,-50.22627143,-26.45636247
SANTA CATARINA,MORRO DA FUMAÇA,-49.21325651,-28.65478784
SANTA CATARINA,MORRO GRANDE,-49.71879998,-28.79971954
SANTA CATARINA,NAVEGANTES,-48.6491829,-26.89743912
SANTA CATARINA,NOVA ERECHIM,-52.91128667,-26.9012734
SANTA CATARINA,NOVA ITABERABA,-52.81124405,-26.94288988
SANTA CATARINA,NOVA TRENTO,-48.92579543,-27.28777117
SANTA CATARINA,NOVA VENEZA,-49.50312358,-28.6382326
SANTA CATARINA,NOVO HORIZONTE,-52.83403339,-26.44617199
SANTA CATARINA,ORLEANS,-49.29142629,-28.36046897
SANTA CATARINA,OTACÍLIO COSTA,-50.11231469,-27.50384618
SANTA CATARINA,OURO,-51.62056218,-27.34248817
SANTA CATARINA,OURO VERDE,-52.3100192,-26.69599442
SANTA CATARINA,PAIAL,-52.50108875,-27.25515779
SANTA CATARINA,PAINEL,-50.11300974,-27.91451819
SANTA CATARINA,PALHOÇA,-48.67028792,-27.64704368
SANTA CATARINA,PALMA SOLA,-53.27997725,-26.34650813
SANTA CATARINA,PALMEIRA,-50.15900141,-27.58226207
SANTA CATARINA,PALMITOS,-53.16226729,-27.07025055
SANTA CATARINA,PAPANDUVA,-50.1632042,-26.39398307
SANTA CATARINA,PARAÍSO,-53.67531413,-26.61526297
SANTA CATARINA,PASSO DE TORRES,-49.72514527,-29.32345991
SANTA CATARINA,PASSOS MAIA,-52.0617238,-26.78088915
SANTA CATARINA,PAULO LOPES,-48.68149541,-27.94981623
SANTA CATARINA,PEDRAS GRANDES,-49.18648755,-28.43721765
SANTA CATARINA,PENHA,-48.64757291,-26.76886109
SANTA CATARINA,PERITIBA,-51.90981467,-27.37730928
SANTA CATARINA,PETROLÂNDIA,-49.69486862,-27.52812683
SANTA CATARINA,BALNEÁRIO PIÇARRAS,-48.67505135,-26.76917054
SANTA CATARINA,PINHALZINHO,-52.98225325,-26.84881433
SANTA CATARINA,PINHEIRO PRETO,-51.23053648,-27.04513462
SANTA CATARINA,PIRATUBA,-51.75864983,-27.41595355
SANTA CATARINA,PLANALTO ALEGRE,-52.86735203,-27.06945978
SANTA CATARINA,POMERODE,-49.17419753,-26.7448264
SANTA CATARINA,PONTE ALTA,-50.37710065,-27.46778407
SANTA CATARINA,PONTE ALTA DO NORTE,-50.46540427,-27.16902918
SANTA CATARINA,PONTE SERRADA,-52.01453751,-26.87491283
SANTA CATARINA,PORTO BELO,-48.60275674,-27.14946621
SANTA CATARINA,PORTO UNIÃO,-51.08160463,-26.2300049
SANTA CATARINA,POUSO REDONDO,-49.95565214,-27.25108628
SANTA CATARINA,PRAIA GRANDE,-49.96059198,-29.19577636
SANTA CATARINA,PRESIDENTE CASTELLO BRANCO,-51.81137554,-27.21994219
SANTA CATARINA,PRESIDENTE GETÚLIO,-49.62208617,-27.04140824
SANTA CATARINA,PRESIDENTE NEREU,-49.40329277,-27.28732921
SANTA CATARINA,PRINCESA,-53.59810588,-26.44433521
SANTA CATARINA,QUILOMBO,-52.72760957,-26.74005555
SANTA CATARINA,RANCHO QUEIMADO,-49.00843238,-27.67720886
SANTA CATARINA,RIO DAS ANTAS,-51.07601994,-26.89706744
SANTA CATARINA,RIO DO CAMPO,-50.13958891,-26.94230843
SANTA CATARINA,RIO DO OESTE,-49.80286222,-27.19116652
SANTA CATARINA,RIO DOS CEDROS,-49.27237944,-26.74912982
SANTA CATARINA,RIO DO SUL,-49.64323753,-27.21790323
SANTA CATARINA,RIO FORTUNA,-49.1050938,-28.13259139
SANTA CATARINA,RIO NEGRINHO,-49.51729508,-26.25532503
SANTA CATARINA,RIO RUFINO,-49.7775918,-27.86323548
SANTA CATARINA,RIQUEZA,-53.32528621,-27.06759416
SANTA CATARINA,RODEIO,-49.30470723,-26.94350167
SANTA CATARINA,ROMELÂNDIA,-53.3201584,-26.67946356
SANTA CATARINA,SALETE,-50.00173073,-26.97524433
SANTA CATARINA,SALTINHO,-53.05863125,-26.60855892
SANTA CATARINA,SALTO VELOSO,-51.40520808,-26.90316461
SANTA CATARINA,SANGÃO,-49.13402986,-28.63322292
SANTA CATARINA,SANTA CECÍLIA,-50.42290162,-26.95690074
SANTA CATARINA,SANTA HELENA,-53.61998787,-26.93984392
SANTA CATARINA,SANTA ROSA DE LIMA,-49.1250913,-28.03560557
SANTA CATARINA,SANTA ROSA DO SUL,-49.71762637,-29.13528822
SANTA CATARINA,SANTA TEREZINHA,-50.00552919,-26.78098235
SANTA CATARINA,SANTA TEREZINHA DO PROGRESSO,-53.19984696,-26.61977557
SANTA CATARINA,SANTIAGO DO SUL,-52.67594948,-26.63480909
SANTA CATARINA,SANTO AMARO DA IMPERATRIZ,-48.78023992,-27.68974776
SANTA CATARINA,SÃO BERNARDINO,-52.96553874,-26.47327825
SANTA CATARINA,SÃO BENTO DO SUL,-49.3869789,-26.24948542
SANTA CATARINA,SÃO BONIFÁCIO,-48.92931196,-27.8964967
SANTA CATARINA,SÃO CARLOS,-53.01739427,-27.07863508
SANTA CATARINA,SÃO CRISTOVÃO DO SUL,-50.43462893,-27.28294667
SANTA CATARINA,SÃO DOMINGOS,-52.53722747,-26.55783037
SANTA CATARINA,SÃO FRANCISCO DO SUL,-48.63757076,-26.24401788
SANTA CATARINA,SÃO JOÃO DO OESTE,-53.59596668,-27.09748263
SANTA CATARINA,SÃO JOÃO BATISTA,-48.85700428,-27.29588056
SANTA CATARINA,SÃO JOÃO DO ITAPERIÚ,-48.76776539,-26.61745405
SANTA CATARINA,SÃO JOÃO DO SUL,-49.80657139,-29.22347979
SANTA CATARINA,SÃO JOAQUIM,-49.93674176,-28.2947125
SANTA CATARINA,SÃO JOSÉ,-48.61602272,-27.59031208
SANTA CATARINA,SÃO JOSÉ DO CEDRO,-53.50012411,-26.4560603
SANTA CATARINA,SÃO JOSÉ DO CERRITO,-50.58138618,-27.66858652
SANTA CATARINA,SÃO LOURENÇO DO OESTE,-52.85133367,-26.35519016
SANTA CATARINA,SÃO LUDGERO,-49.17568432,-28.32689553
SANTA CATARINA,SÃO MARTINHO,-48.97778625,-28.16449529
SANTA CATARINA,SÃO MIGUEL DA BOA VISTA,-53.25455638,-26.69447515
SANTA CATARINA,SÃO MIGUEL DO OESTE,-53.51883941,-26.72642718
SANTA CATARINA,SÃO PEDRO DE ALCÂNTARA,-48.78766959,-27.56717009
SANTA CATARINA,SAUDADES,-52.99556973,-26.91975695
SANTA CATARINA,SCHROEDER,-49.07325969,-26.42097591
SANTA CATARINA,SEARA,-52.30285483,-27.14569762
SANTA CATARINA,SERRA ALTA,-53.04627634,-26.72477337
SANTA CATARINA,SIDERÓPOLIS,-49.42054093,-28.59510242
SANTA CATARINA,SOMBRIO,-49.63421036,-29.10913276
SANTA CATARINA,SUL BRASIL,-52.9642048,-26.73693621
SANTA CATARINA,TAIÓ,-50.00509646,-27.1179373
SANTA CATARINA,TANGARÁ,-51.24591438,-27.1010111
SANTA CATARINA,TIGRINHOS,-53.15754198,-26.68947484
SANTA CATARINA,TIJUCAS,-48.63207056,-27.23945361
SANTA CATARINA,TIMBÉ DO SUL,-49.84411776,-28.83251749
SANTA CATARINA,TIMBÓ,-49.27771229,-26.82290257
SANTA CATARINA,TIMBÓ GRANDE,-50.67467414,-26.61782849
SANTA CATARINA,TRÊS BARRAS,-50.30541937,-26.11409634
SANTA CATARINA,TREVISO,-49.45593338,-28.51848486
SANTA CATARINA,TREZE DE MAIO,-49.14481531,-28.55814004
SANTA CATARINA,TREZE TÍLIAS,-51.41467467,-26.99853631
SANTA CATARINA,TROMBUDO CENTRAL,-49.79247823,-27.30301953
SANTA CATARINA,TUBARÃO,-49.00526808,-28.48003395
SANTA CATARINA,TUNÁPOLIS,-53.64145974,-26.97222359
SANTA CATARINA,TURVO,-49.68086575,-28.92474922
SANTA CATARINA,UNIÃO DO OESTE,-52.85149646,-26.76173701
SANTA CATARINA,URUBICI,-49.58820561,-28.00455491
SANTA CATARINA,URUPEMA,-49.87321124,-27.95268581
SANTA CATARINA,URUSSANGA,-49.31910792,-28.5199662
SANTA CATARINA,VARGEÃO,-52.15410565,-26.86398332
SANTA CATARINA,VARGEM,-50.97815063,-27.4899701
SANTA CATARINA,VARGEM BONITA,-51.74474018,-27.0032416
SANTA CATARINA,VIDAL RAMOS,-49.36821917,-27.3957787
SANTA CATARINA,VIDEIRA,-51.15170528,-27.00612907
SANTA CATARINA,VITOR MEIRELES,-49.83075196,-26.88157762
SANTA CATARINA,WITMARSUM,-49.80420338,-26.92674272
SANTA CATARINA,XANXERÊ,-52.40466714,-26.8745845
SANTA CATARINA,XAVANTINA,-52.34285051,-27.07025015
SANTA CATARINA,XAXIM,-52.53493252,-26.9637195
SANTA CATARINA,ZORTÉA,-51.54956631,-27.45025141
RIO GRANDE DO SUL,ACEGUÁ,-54.16473154,-31.8640153
RIO GRANDE DO SUL,ÁGUA SANTA,-52.03463279,-28.17505475
RIO GRANDE DO SUL,AGUDO,-53.25869169,-29.64566336
RIO GRANDE DO SUL,AJURICABA,-53.77281889,-28.23772901
RIO GRANDE DO SUL,ALECRIM,-54.76709622,-27.66107446
RIO GRANDE DO SUL,ALEGRETE,-55.79587015,-29.78204321
RIO GRANDE DO SUL,ALEGRIA,-54.05736641,-27.83729996
RIO GRANDE DO SUL,ALMIRANTE TAMANDARÉ DO SUL,-52.91371455,-28.11372629
RIO GRANDE DO SUL,ALPESTRE,-53.03736605,-27.24876876
RIO GRANDE DO SUL,ALTO ALEGRE,-52.99075528,-28.77474554
RIO GRANDE DO SUL,ALTO FELIZ,-51.31581567,-29.39013917
RIO GRANDE DO SUL,ALVORADA,-51.07772945,-29.99749306
RIO GRANDE DO SUL,AMARAL FERRADOR,-52.2512704,-30.8751476
RIO GRANDE DO SUL,AMETISTA DO SUL,-53.19217726,-27.35642547
RIO GRANDE DO SUL,ANDRÉ DA ROCHA,-51.57373797,-28.6319772
RIO GRANDE DO SUL,ANTA GORDA,-52.01582344,-28.97088436
RIO GRANDE DO SUL,ANTÔNIO PRADO,-51.28357692,-28.85543762
RIO GRANDE DO SUL,ARAMBARÉ,-51.50131825,-30.90934555
RIO GRANDE DO SUL,ARARICÁ,-50.92567661,-29.61724359
RIO GRANDE DO SUL,ARATIBA,-52.30383195,-27.39444413
RIO GRANDE DO SUL,ARROIO DO MEIO,-51.94744949,-29.39889072
RIO GRANDE DO SUL,ARROIO DO SAL,-49.93295752,-29.59296074
RIO GRANDE DO SUL,ARROIO DO PADRE,-52.4333015,-31.44064399
RIO GRANDE DO SUL,ARROIO DOS RATOS,-51.73380687,-30.09001311
RIO GRANDE DO SUL,ARROIO DO TIGRE,-53.08639557,-29.33585961
RIO GRANDE DO SUL,ARROIO GRANDE,-53.08224835,-32.23634413
RIO GRANDE DO SUL,ARVOREZINHA,-52.17951194,-28.87304939
RIO GRANDE DO SUL,AUGUSTO PESTANA,-53.98947008,-28.51335199
RIO GRANDE DO SUL,ÁUREA,-52.05417567,-27.69378665
RIO GRANDE DO SUL,BAGÉ,-54.10708329,-31.33050184
RIO GRANDE DO SUL,BALNEÁRIO PINHAL,-50.23670108,-30.23975093
RIO GRANDE DO SUL,BARÃO,-51.49753768,-29.38086407
RIO GRANDE DO SUL,BARÃO DE COTEGIPE,-52.37775033,-27.61709257
RIO GRANDE DO SUL,BARÃO DO TRIUNFO,-51.73766947,-30.39048385
RIO GRANDE DO SUL,BARRACÃO,-51.46015146,-27.68022987
RIO GRANDE DO SUL,BARRA DO GUARITA,-53.71441269,-27.18806996
RIO GRANDE DO SUL,BARRA DO QUARAÍ,-57.55706032,-30.21107541
RIO GRANDE DO SUL,BARRA DO RIBEIRO,-51.3008736,-30.2926755
RIO GRANDE DO SUL,BARRA DO RIO AZUL,-52.41410495,-27.40875772
RIO GRANDE DO SUL,BARRA FUNDA,-53.03629667,-27.92382585
RIO GRANDE DO SUL,BARROS CASSAL,-52.58775212,-29.08770436
RIO GRANDE DO SUL,BENJAMIN CONSTANT DO SUL,-52.602225,-27.50858356
RIO GRANDE DO SUL,BENTO GONÇALVES,-51.51556031,-29.16740193
RIO GRANDE DO SUL,BOA VISTA DAS MISSÕES,-53.31275639,-27.66611104
RIO GRANDE DO SUL,BOA VISTA DO BURICÁ,-54.10948126,-27.671567
RIO GRANDE DO SUL,BOA VISTA DO CADEADO,-53.81373464,-28.57743448
RIO GRANDE DO SUL,BOA VISTA DO INCRA,-53.38870496,-28.81848803
RIO GRANDE DO SUL,BOA VISTA DO SUL,-51.67727184,-29.35011937
RIO GRANDE DO SUL,BOM JESUS,-50.43334927,-28.67057768
RIO GRANDE DO SUL,BOM PRINCÍPIO,-51.3555191,-29.49448511
RIO GRANDE DO SUL,BOM PROGRESSO,-53.86679089,-27.5467742
RIO GRANDE DO SUL,BOM RETIRO DO SUL,-51.94384677,-29.60742262
RIO GRANDE DO SUL,BOQUEIRÃO DO LEÃO,-52.42805026,-29.30515792
RIO GRANDE DO SUL,BOSSOROCA,-54.90981093,-28.73072433
RIO GRANDE DO SUL,BOZANO,-53.77240214,-28.36628994
RIO GRANDE DO SUL,BRAGA,-53.74432938,-27.61919251
RIO GRANDE DO SUL,BROCHIER,-51.58891597,-29.55552796
RIO GRANDE DO SUL,BUTIÁ,-51.96148295,-30.11614401
RIO GRANDE DO SUL,CAÇAPAVA DO SUL,-53.48756892,-30.51474323
RIO GRANDE DO SUL,CACEQUI,-54.82772769,-29.88028766
RIO GRANDE DO SUL,CACHOEIRA DO SUL,-52.89341256,-30.04581998
RIO GRANDE DO SUL,CACHOEIRINHA,-51.09367695,-29.95062944
RIO GRANDE DO SUL,CACIQUE DOBLE,-51.66411345,-27.76823247
RIO GRANDE DO SUL,CAIBATÉ,-54.6378867,-28.29107482
RIO GRANDE DO SUL,CAIÇARA,-53.43189549,-27.28094066
RIO GRANDE DO SUL,CAMAQUÃ,-51.81460091,-30.85070439
RIO GRANDE DO SUL,CAMARGO,-52.20379897,-28.58923753
RIO GRANDE DO SUL,CAMBARÁ DO SUL,-50.14376538,-29.04817527
RIO GRANDE DO SUL,CAMPESTRE DA SERRA,-51.095664,-28.79651225
RIO GRANDE DO SUL,CAMPINA DAS MISSÕES,-54.84532895,-27.99169003
RIO GRANDE DO SUL,CAMPINAS DO SUL,-52.63310448,-27.71160142
RIO GRANDE DO SUL,CAMPO BOM,-51.05886992,-29.6756851
RIO GRANDE DO SUL,CAMPO NOVO,-53.80281387,-27.67449261
RIO GRANDE DO SUL,CAMPOS BORGES,-52.99891473,-28.89213177
RIO GRANDE DO SUL,CANDELÁRIA,-52.78966844,-29.67128542
RIO GRANDE DO SUL,CÂNDIDO GODÓI,-54.75283404,-27.95131807
RIO GRANDE DO SUL,CANDIOTA,-53.67780464,-31.56100972
RIO GRANDE DO SUL,CANELA,-50.81486735,-29.35797185
RIO GRANDE DO SUL,CANGUÇU,-52.67628583,-31.39385952
RIO GRANDE DO SUL,CANOAS,-51.18102978,-29.91869671
RIO GRANDE DO SUL,CANUDOS DO VALE,-52.23238262,-29.3235253
RIO GRANDE DO SUL,CAPÃO BONITO DO SUL,-51.39515846,-28.12597529
RIO GRANDE DO SUL,CAPÃO DA CANOA,-50.02002244,-29.76146664
RIO GRANDE DO SUL,CAPÃO DO CIPÓ,-54.554699,-28.93162752
RIO GRANDE DO SUL,CAPÃO DO LEÃO,-52.48700757,-31.76683866
RIO GRANDE DO SUL,CAPIVARI DO SUL,-50.50880793,-30.14965966
RIO GRANDE DO SUL,CAPELA DE SANTANA,-51.32176935,-29.70194485
RIO GRANDE DO SUL,CAPITÃO,-51.98596885,-29.26949961
RIO GRANDE DO SUL,CARAZINHO,-52.79189739,-28.28651059
RIO GRANDE DO SUL,CARAÁ,-50.43575643,-29.77863746
RIO GRANDE DO SUL,CARLOS BARBOSA,-51.50381763,-29.29829681
RIO GRANDE DO SUL,CARLOS GOMES,-51.91757623,-27.71489208
RIO GRANDE DO SUL,CASCA,-51.98323266,-28.55987402
RIO GRANDE DO SUL,CASEIROS,-51.69268282,-28.27356547
RIO GRANDE DO SUL,CATUÍPE,-54.01238685,-28.25423447
RIO GRANDE DO SUL,CAXIAS DO SUL,-51.17886021,-29.16689901
RIO GRANDE DO SUL,CENTENÁRIO,-52.00205385,-27.76284713
RIO GRANDE DO SUL,CERRITO,-52.81480233,-31.85263913
RIO GRANDE DO SUL,CERRO BRANCO,-52.9419778,-29.65628719
RIO GRANDE DO SUL,CERRO GRANDE,-53.16591308,-27.60798013
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,-51.75310327,-30.60202893
RIO GRANDE DO SUL,CERRO LARGO,-54.73999724,-28.14784088
RIO GRANDE DO SUL,CHAPADA,-53.0672769,-28.05845046
RIO GRANDE DO SUL,CHARQUEADAS,-51.62500605,-29.95680036
RIO GRANDE DO SUL,CHARRUA,-52.02941195,-27.9528311
RIO GRANDE DO SUL,CHIAPETTA,-53.9457497,-27.91736475
RIO GRANDE DO SUL,CHUÍ,-53.46267514,-33.68756687
RIO GRANDE DO SUL,CHUVISCA,-51.97854222,-30.75742671
RIO GRANDE DO SUL,CIDREIRA,-50.20909233,-30.18116999
RIO GRANDE DO SUL,CIRÍACO,-51.88303129,-28.34430254
RIO GRANDE DO SUL,COLINAS,-51.86857555,-29.39253687
RIO GRANDE DO SUL,COLORADO,-52.99317632,-28.52294776
RIO GRANDE DO SUL,CONDOR,-53.48894333,-28.20529578
RIO GRANDE DO SUL,CONSTANTINA,-52.98773883,-27.73041109
RIO GRANDE DO SUL,COQUEIRO BAIXO,-52.09460256,-29.1792568
RIO GRANDE DO SUL,COQUEIROS DO SUL,-52.77880085,-28.11742832
RIO GRANDE DO SUL,CORONEL BARROS,-54.07366243,-28.38454086
RIO GRANDE DO SUL,CORONEL BICACO,-53.70912811,-27.71787302
RIO GRANDE DO SUL,CORONEL PILAR,-51.6849346,-29.27271008
RIO GRANDE DO SUL,COTIPORÃ,-51.69643368,-28.99857643
RIO GRANDE DO SUL,COXILHA,-52.30027783,-28.12134171
RIO GRANDE DO SUL,CRISSIUMAL,-54.10003491,-27.49801227
RIO GRANDE DO SUL,CRISTAL,-52.0494104,-30.99934519
RIO GRANDE DO SUL,CRISTAL DO SUL,-53.2491845,-27.45362957
RIO GRANDE DO SUL,CRUZ ALTA,-53.60524076,-28.64244661
RIO GRANDE DO SUL,CRUZALTENSE,-52.64814299,-27.66488811
RIO GRANDE DO SUL,CRUZEIRO DO SUL,-51.99157589,-29.50829097
RIO GRANDE DO SUL,DAVID CANABARRO,-51.85224906,-28.38461153
RIO GRANDE DO SUL,DERRUBADAS,-53.86511946,-27.26539094
RIO GRANDE DO SUL,DEZESSEIS DE NOVEMBRO,-55.0482085,-28.22687644
RIO GRANDE DO SUL,DILERMANDO DE AGUIAR,-54.21356038,-29.70196391
RIO GRANDE DO SUL,DOIS IRMÃOS,-51.08761931,-29.58415878
RIO GRANDE DO SUL,DOIS IRMÃOS DAS MISSÕES,-53.53086462,-27.65753673
RIO GRANDE DO SUL,DOIS LAJEADOS,-51.83510299,-28.97520539
RIO GRANDE DO SUL,DOM FELICIANO,-52.10393358,-30.70859843
RIO GRANDE DO SUL,DOM PEDRO DE ALCÂNTARA,-49.84954996,-29.37018708
RIO GRANDE DO SUL,DOM PEDRITO,-54.67413018,-30.98126706
RIO GRANDE DO SUL,DONA FRANCISCA,-53.36233318,-29.62485249
RIO GRANDE DO SUL,DOUTOR MAURÍCIO CARDOSO,-54.35826799,-27.50921261
RIO GRANDE DO SUL,DOUTOR RICARDO,-51.98490439,-29.09903106
RIO GRANDE DO SUL,ELDORADO DO SUL,-51.31041893,-29.99929259
RIO GRANDE DO SUL,ENCANTADO,-51.87302313,-29.23991721
RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,-52.52204539,-30.54365732
RIO GRANDE DO SUL,ENGENHO VELHO,-52.9119205,-27.70858652
RIO GRANDE DO SUL,ENTRE-IJUÍS,-54.27143185,-28.36279428
RIO GRANDE DO SUL,ENTRE RIOS DO SUL,-52.73506795,-27.52885793
RIO GRANDE DO SUL,EREBANGO,-52.2997114,-27.84919594
RIO GRANDE DO SUL,ERECHIM,-52.2758769,-27.63340581
RIO GRANDE DO SUL,ERNESTINA,-52.57217621,-28.49715469
RIO GRANDE DO SUL,HERVAL,-53.39433786,-32.02674355
RIO GRANDE DO SUL,ERVAL GRANDE,-52.57011205,-27.39333667
RIO GRANDE DO SUL,ERVAL SECO,-53.50957308,-27.54941713
RIO GRANDE DO SUL,ESMERALDA,-51.18879366,-28.05727635
RIO GRANDE DO SUL,ESPERANÇA DO SUL,-53.99276782,-27.35994361
RIO GRANDE DO SUL,ESPUMOSO,-52.84192697,-28.73144514
RIO GRANDE DO SUL,ESTAÇÃO,-52.2704858,-27.90900634
RIO GRANDE DO SUL,ESTÂNCIA VELHA,-51.17429392,-29.65014797
RIO GRANDE DO SUL,ESTEIO,-51.14383734,-29.8521863
RIO GRANDE DO SUL,ESTRELA,-51.97026029,-29.50347188
RIO GRANDE DO SUL,ESTRELA VELHA,-53.16029378,-29.17966136
RIO GRANDE DO SUL,EUGÊNIO DE CASTRO,-54.14811262,-28.52505976
RIO GRANDE DO SUL,FAGUNDES VARELA,-51.69144875,-28.88213431
RIO GRANDE DO SUL,FARROUPILHA,-51.34834957,-29.22367919
RIO GRANDE DO SUL,FAXINAL DO SOTURNO,-53.43906482,-29.57432954
RIO GRANDE DO SUL,FAXINALZINHO,-52.67059124,-27.42541551
